Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2002;16134.5008
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2003;16740.168
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2004;16906.9325
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2005;17347.6128
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2006;17123.835
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2007;17210.4521
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2008;17148.0465
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2009;16961.1902
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2010;17112.3914
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2011;17188.6003
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2012;17338.4117
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2013;17398.3728
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2014;17659.7196
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2015;17946.1306
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2016;18204.4462
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2017;19259.4097
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1980;27015.2441
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1981;27020.7441
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1982;26172.2285
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1983;25867.2617
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1984;26849.0176
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1985;27200.3672
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1986;27442.5078
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1987;27956.6504
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1988;28427.9375
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1989;28429.9512
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1990;27978.8379
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1991;27616.8047
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1992;27815.582
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1993;28226.2051
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1994;28964.3828
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1995;29188.1953
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1996;29677.1484
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1997;30570.4961
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1998;31249.2148
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1999;31668.9395
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2000;32460.373
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2001;32166.3086
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2002;31862.1348
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2003;31814.5547
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2004;32604.8203
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2005;33312.582
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2006;34185.3945
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2007;34193.2539
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2008;33882.1563
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2009;32458.8613
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2010;33090.7383
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2011;33574.4258
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2012;34095.7148
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2013;34234.8633
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2014;34537.3008
Americas;"agdpro_pall_992_i_QC
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2015;34575.8633
